Id,SalePrice
2734,140913.17872521654
2735,137796.30662143906
2736,132666.95008141827
2737,129653.89667703677
2738,137358.95913279243
2739,138069.68474099506
2740,139014.25051475107
2741,126657.97134290566
2742,167257.62452160195
2743,162169.84849706758
2744,169595.86025052588
2745,146576.41205696273
2746,145815.60321841761
2747,170094.01042721118
2748,127143.26846636971
2749,138922.45276579214
2750,107709.85950786248
2751,138647.40530701843
2752,158823.9167597578
2753,155000.40182905016
2754,221368.32541137584
2755,147623.59283418767
2756,98767.35329914163
2757,83781.88266628725
2758,76490.8770726046
2759,158857.20020272792
2760,120719.32599280844
2761,143012.3336635183
2762,123415.8051797871
2763,191857.19851140073
2764,136859.0540261704
2765,270087.12960741436
2766,131062.99491804768
2767,81033.99669074547
2768,127125.9619735612
2769,145945.27541649924
2770,144340.7913167579
2771,100690.61048233113
2772,77151.79992921883
2773,194705.86551260902
2774,149853.44297956047
2775,118598.81243342557
2776,155403.4820763825
2777,185147.87101509213
2778,103779.67952146078
2779,132136.99576065084
2780,96476.26888406044
2781,75404.4990214624
2782,96767.61423405213
2783,104270.81838654028
2784,129258.87193190772
2785,149615.71269604936
2786,60666.87271085521
2787,105016.96790446178
2788,75815.45023520244
2789,163051.82885373454
2790,115251.74457206647
2791,109989.67165524792
2792,78015.55903914431
2793,148115.57956330222
2794,119792.50161727681
2795,121736.01317226584
2796,103356.46352995816
2797,174015.0277964659
2798,106272.18196178693
2799,126149.36749240663
2800,67539.05299058557
2801,140760.29011388985
2802,114252.89337406424
2803,192177.39604401356
2804,119672.91170526575
2805,93967.36045401357
2806,65665.85659455322
2807,189290.98153108335
2808,164933.7050319654
2809,123943.6245398228
2810,128289.62174010044
2811,175514.80386081943
2812,193154.14564510365
2813,154717.26986334007
2814,162632.91405998613
2815,125688.2750205996
2816,165957.0292844805
2817,188153.91394314193
2818,122659.56978292367
2819,173194.98154759128
2820,133901.73763528443
2821,109377.82460670546
2822,157573.7878093233
2823,295585.59187170235
2824,186195.44687572727
2825,138162.59733623452
2826,134449.8570420104
2827,114745.7858250842
2828,246178.87449732772
2829,236491.6478740205
2830,201781.23277157592
2831,185048.37020794954
2832,230088.4211165998
2833,323732.9561616664
2834,236627.09163458156
2835,236899.71864778548
2836,199345.50152262766
2837,143523.94435822917
2838,148196.04254024266
2839,174566.4579385342
2840,213554.47400737833
2841,203274.68581672898
2842,223687.03239698918
2843,157551.4876729555
2844,180758.7284415115
2845,149687.78702459577
2846,205946.0084908933
2847,234533.53822407918
2848,203956.40981573914
2849,195172.32233178802
2850,270503.82537643216
2851,205140.63587359013
2852,233344.0178370173
2853,228723.9455404475
2854,138639.3111824456
2855,204146.02410473814
2856,193343.81549228914
2857,189392.1564892335
2858,213544.84735513735
2859,82981.03031855705
2860,169478.4562557321
2861,114582.82992033288
2862,173986.3286659643
2863,135486.51373879472
2864,237487.69863157277
2865,136121.35204017884
2866,118805.20568263368
2867,87344.7437287292
2868,95120.98203144083
2869,82561.12975487509
2870,86910.40546846949
2871,78313.39787090453
2872,36969.84818238579
2873,114204.62583311461
2874,129634.96137439646
2875,104222.10047487682
2876,152825.70308127464
2877,158372.42225724482
2878,142844.98315607128
2879,129465.17582872952
2880,105174.84753398271
2881,157776.86670978856
2882,196140.99395488133
2883,221150.44572307123
2884,182614.59870853252
2885,190347.93053331785
2886,260086.0640658175
2887,110185.65881708078
2888,150718.56159735122
2889,49416.42337775044
2890,80856.17356840754
2891,143651.62521622563
2892,-15720.762386508519
2893,63795.086216220865
2894,16632.97558387695
2895,335870.5905679008
2896,271592.599350828
2897,225214.5918606487
2898,137233.0717242367
2899,205795.42751292232
2900,165338.35906093707
2901,192821.7366983299
2902,208956.94064424885
2903,295933.8230526764
2904,362694.9226744997
2905,82645.58622167842
2906,215401.87670025136
2907,101554.75645549968
2908,128737.34616595833
2909,134774.2418652852
2910,65439.54268550128
2911,83131.14900008985
2912,160271.1157825205
2913,82154.26983542019
2914,59551.44425797206
2915,75336.00207622861
2916,88234.12706824834
2917,166957.17241063155
2918,102789.41318743373
2919,224304.4845622098
